id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID000179,12.9568482,77.7038053,"HAL Airport Road, SJR Spencer, Ashwath Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL0171,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2024-03-14 22:18:46+00,NULL,2024-03-14 23:23:56.799518+00,FKDEV00078,FKUSR00078,13,HAL Old Airport,TRUE,No Junction,NULL,2024-04-01 18:00:15.754995+00,FKN00GL0171,SCOOTER,approved,2024-04-15 20:37:28.712+00
FKID000180,12.9636429,77.5766205,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0172,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-17 17:36:46+00,NULL,2023-11-17 17:51:59.318439+00,FKDEV00079,FKUSR00079,28,City Market,TRUE,BTP082 - KR Market Junction,NULL,NULL,FKN00GL0172,SCOOTER,rejected,2023-11-17 19:30:46.904+00
FKID000181,12.9568789,77.7037027,"HAL Airport Road, SJR Spencer, Ashwath Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL0173,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2024-03-14 22:17:46+00,NULL,2024-03-14 23:23:46.626413+00,FKDEV00078,FKUSR00078,13,HAL Old Airport,TRUE,No Junction,NULL,2024-04-01 18:00:15.705542+00,FKN00GL0173,MOTOR CYCLE,approved,2024-04-15 20:38:05.232+00
FKID000182,12.9021143,77.6280012,"Begur Main Road, Vivekananda Nagar, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0174,SCOOTER,NULL,"[""NO PARKING""]",[113],2024-03-14 05:40:46+00,NULL,2024-03-14 23:30:36.463848+00,FKDEV00065,FKUSR00065,9,Madiwala,TRUE,No Junction,NULL,2024-04-01 18:12:33.068829+00,FKN00GL0174,SCOOTER,approved,2024-04-06 06:49:58.114+00
FKID000183,12.9568669,77.7037503,"HAL Airport Road, SJR Spencer, Ashwath Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL0175,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2024-03-14 22:17:46+00,NULL,2024-03-14 23:23:54.702489+00,FKDEV00078,FKUSR00078,13,HAL Old Airport,TRUE,No Junction,NULL,2024-04-01 18:00:15.74606+00,FKN00GL0175,MOTOR CYCLE,approved,2024-04-15 20:38:17.926+00
FKID000184,12.9568503,77.7038036,"HAL Airport Road, SJR Spencer, Ashwath Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL0176,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2024-03-14 22:18:46+00,NULL,2024-03-14 23:23:55.866688+00,FKDEV00078,FKUSR00078,13,HAL Old Airport,TRUE,No Junction,NULL,2024-04-01 18:00:15.750549+00,FKN00GL0176,MOTOR CYCLE,approved,2024-04-15 20:39:05.932+00
FKID000185,12.9637523,77.5766944,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0177,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-17 17:36:46+00,NULL,2023-11-17 17:52:01.319687+00,FKDEV00079,FKUSR00079,28,City Market,TRUE,BTP082 - KR Market Junction,NULL,NULL,FKN00GL0177,SCOOTER,rejected,2023-11-17 19:30:49.057+00
FKID000186,12.9568508,77.7038205,"HAL Airport Road, SJR Spencer, Ashwath Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL0178,CAR,NULL,"[""WRONG PARKING""]",[112],2024-03-14 22:18:46+00,NULL,2024-03-14 23:23:58.346864+00,FKDEV00078,FKUSR00078,13,HAL Old Airport,TRUE,No Junction,NULL,2024-04-01 18:00:15.763719+00,FKN00GL0178,CAR,approved,2024-04-15 20:39:51.523+00
FKID000187,12.9568786,77.7034653,"HAL Airport Road, SJR Spencer, Ashwath Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL0179,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2024-03-14 22:21:46+00,NULL,2024-03-14 23:24:02.95546+00,FKDEV00078,FKUSR00078,13,HAL Old Airport,TRUE,No Junction,NULL,2024-04-01 18:00:15.781867+00,FKN00GL0179,SCOOTER,approved,2024-04-15 20:40:26.238+00
FKID000188,12.9638718,77.5767408,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0180,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-17 17:43:46+00,NULL,2023-11-17 17:52:04.08626+00,FKDEV00079,FKUSR00079,28,City Market,TRUE,BTP082 - KR Market Junction,NULL,NULL,FKN00GL0180,SCOOTER,rejected,2023-11-17 19:30:45.582+00
FKID000189,12.9987984,77.5491341,"9th B Cross Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0181,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-27 20:35:46+00,NULL,2023-11-27 20:45:47.802605+00,FKDEV00080,FKUSR00080,6,Rajajinagar,TRUE,BTP027 - Modi Bridge Junction,NULL,NULL,FKN00GL0181,SCOOTER,rejected,2023-11-30 06:04:06.428+00
FKID000190,13.0538702,77.592826,"Bellary Road, Godrej Platinum, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",FKN00GL0182,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-25 06:17:46+00,NULL,2023-11-25 06:20:10.94534+00,FKDEV00021,FKUSR00021,NULL,Kodigehalli,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000191,12.9989244,77.5489022,"2nd Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0183,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-27 20:36:46+00,NULL,2023-11-27 20:45:49.085746+00,FKDEV00080,FKUSR00080,6,Rajajinagar,TRUE,BTP027 - Modi Bridge Junction,NULL,NULL,FKN00GL0183,SCOOTER,rejected,2023-11-30 06:04:13.418+00
FKID000192,12.9451156,77.5949368,"3rd Cross Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL0184,MOTOR CYCLE,NULL,"[""NO PARKING""]",[113],2023-11-17 06:01:46+00,NULL,2023-11-17 08:55:29.513854+00,FKDEV00081,FKUSR00081,32,Wilson Garden,TRUE,"BTP123 - 10th Cross, Wilson Garden",NULL,NULL,FKN00GL0184,MOTOR CYCLE,approved,2023-11-17 19:30:47.9+00
FKID000193,12.9705457,77.6148173,"Brunton Road, Prestige Falcon Towers, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL0185,CAR,NULL,"[""NO PARKING""]",[113],2023-12-20 23:24:46+00,NULL,2023-12-21 05:46:57.41115+00,FKDEV00047,FKUSR00047,17,Halasur,FALSE,BTP141 - Palmgroove Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000194,12.9915099,77.5886292,"Palace Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0186,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-27 21:34:46+00,NULL,2023-11-27 21:45:34.718975+00,FKDEV00040,FKUSR00040,11,High ground,TRUE,BTP032 - Windsor Circle,NULL,NULL,FKN00GL0186,SCOOTER,rejected,2023-11-30 05:11:21.523+00
FKID000195,12.9996684,77.5713058,"Sri Venkataranga Ayangar Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0187,PASSENGER AUTO,NULL,"[""WRONG PARKING""]",[112],2023-11-29 02:21:46+00,NULL,2023-11-29 03:03:39.478457+00,FKDEV00082,FKUSR00082,19,Malleshwaram,TRUE,No Junction,NULL,NULL,FKN00GL0187,PASSENGER AUTO,approved,2023-11-30 06:04:13.635+00
FKID000196,12.926546,77.5507083,"Dr Vishwesha Teertha Swamy Gala Road, Kathriguppe Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",FKN00GL0188,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-22 21:54:46+00,NULL,2023-11-28 08:12:16.278466+00,FKDEV00083,FKUSR00083,23,Banashankari,TRUE,BTP155 - Katriguppe Junction,NULL,NULL,FKN00GL0188,SCOOTER,approved,2023-11-30 05:11:54.681+00
FKID000197,13.0349443,77.5888252,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",FKN00GL0189,CAR,NULL,"[""NO PARKING""]",[113],2023-11-25 06:21:46+00,NULL,2023-11-25 06:25:27.84194+00,FKDEV00084,FKUSR00084,18,Hebbala,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000198,12.9691138,77.5734982,"6th Cross Road, Sultanpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0190,SCOOTER,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-12-19 05:36:46+00,NULL,2023-12-19 05:41:07.752896+00,FKDEV00071,FKUSR00071,27,Chamarajpet,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000199,12.9989244,77.5489022,"9th B Cross Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0191,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-27 20:35:46+00,NULL,2023-11-27 20:45:48.465148+00,FKDEV00080,FKUSR00080,6,Rajajinagar,TRUE,BTP027 - Modi Bridge Junction,NULL,NULL,FKN00GL0191,SCOOTER,rejected,2023-11-30 06:04:15.991+00
FKID000200,12.9987984,77.5491341,"9th B Cross Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0192,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-27 20:36:46+00,NULL,2023-11-27 20:45:47.194596+00,FKDEV00080,FKUSR00080,6,Rajajinagar,TRUE,BTP027 - Modi Bridge Junction,NULL,NULL,FKN00GL0192,SCOOTER,rejected,2023-11-30 06:04:19.18+00
FKID000201,12.9915099,77.5886292,"Palace Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0193,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-27 21:34:46+00,NULL,2023-11-27 21:44:40.963098+00,FKDEV00040,FKUSR00040,11,High ground,TRUE,BTP032 - Windsor Circle,NULL,NULL,FKN00GL0193,SCOOTER,rejected,2023-11-30 05:15:05.492+00
FKID000202,12.9449392,77.5949168,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL0194,PASSENGER AUTO,NULL,"[""NO PARKING""]",[113],2023-11-17 05:59:46+00,NULL,2023-11-17 08:59:18.619772+00,FKDEV00081,FKUSR00081,32,Wilson Garden,TRUE,"BTP123 - 10th Cross, Wilson Garden",NULL,NULL,FKN00GL0194,PASSENGER AUTO,rejected,2023-11-17 19:30:43.073+00
FKID000203,12.9590433,77.6456019,"Golf Avenue Road, Muniallappa Garden, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL0195,SCOOTER,NULL,"[""NO PARKING""]",[113],2024-03-14 21:21:46+00,NULL,2024-03-14 23:53:05.085025+00,FKDEV00085,FKUSR00085,4,Jeevanbheemanagar,TRUE,No Junction,NULL,2024-04-01 18:42:08.019191+00,FKN00GL0195,SCOOTER,approved,2024-04-13 07:11:24.639+00
FKID000204,12.9638448,77.5767461,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0196,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-17 17:00:46+00,NULL,2023-11-17 17:51:54.930859+00,FKDEV00079,FKUSR00079,28,City Market,TRUE,BTP082 - KR Market Junction,NULL,NULL,FKN00GL0196,SCOOTER,rejected,2023-11-17 19:30:59.495+00
FKID000205,12.9590447,77.6455703,"Golf Avenue Road, Muniallappa Garden, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL0197,PASSENGER AUTO,NULL,"[""NO PARKING""]",[113],2024-03-14 21:20:46+00,NULL,2024-03-14 23:53:03.540064+00,FKDEV00085,FKUSR00085,4,Jeevanbheemanagar,TRUE,No Junction,NULL,2024-04-01 18:42:08.014762+00,FKN00GL0197,PASSENGER AUTO,approved,2024-04-13 07:12:48.089+00
FKID000206,12.9597153,77.645899,"Golf Avenue Road, Anjaneya Techno Park, ISRO Colony, Domlur, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL0198,PASSENGER AUTO,NULL,"[""NO PARKING""]",[113],2024-03-14 21:20:46+00,NULL,2024-03-14 23:53:02.368224+00,FKDEV00085,FKUSR00085,4,Jeevanbheemanagar,TRUE,No Junction,NULL,2024-04-01 18:42:08.006198+00,FKN00GL0198,PASSENGER AUTO,approved,2024-04-13 07:13:53.336+00
FKID000207,13.0606044,77.5023318,"6th Cross Road, Sree Rama Kuteera 2nd Stage, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",FKN00GL0199,PASSENGER AUTO,NULL,"[""NO PARKING""]",[113],2023-11-17 05:58:46+00,NULL,2023-11-17 08:36:47.332899+00,FKDEV00086,FKUSR00086,86,Chikkabanavara,TRUE,No Junction,NULL,NULL,FKN00GL0199,PASSENGER AUTO,rejected,2023-11-17 19:31:28.167+00
FKID000208,13.021655,77.5314783,"100 Feet Road, VK Ramanna Block, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",FKN00GL0200,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2023-11-19 00:49:46+00,NULL,2023-11-19 00:50:26.87438+00,FKDEV00087,FKUSR00087,6,Rajajinagar,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000209,12.9915079,77.5885943,"Palace Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0201,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2023-11-27 21:34:46+00,NULL,2023-11-27 21:40:10.406499+00,FKDEV00040,FKUSR00040,11,High ground,TRUE,BTP032 - Windsor Circle,NULL,NULL,FKN00GL0201,MOTOR CYCLE,rejected,2023-11-30 05:26:25.929+00
FKID000210,12.9127065,77.6251999,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL0202,PRIVATE BUS,NULL,"[""WRONG PARKING""]",[112],2023-11-21 21:47:46+00,NULL,2023-11-27 20:22:06.92084+00,FKDEV00088,FKUSR00088,9,Madiwala,TRUE,No Junction,NULL,NULL,FKN00GL0202,PRIVATE BUS,approved,2023-11-30 05:30:17.612+00
FKID000211,12.9791289,77.6068521,"Infantry Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0203,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-19 01:14:46+00,NULL,2023-11-19 01:31:47.749222+00,FKDEV00089,FKUSR00089,16,Shivajinagar,TRUE,BTP051 - Safina Plaza Junction,NULL,NULL,FKN00GL0203,CAR,rejected,2023-11-19 23:00:12.414+00
FKID000212,12.9651077,77.5382332,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL0204,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2024-03-14 22:40:46+00,NULL,2024-03-14 23:31:22.449396+00,FKDEV00055,FKUSR00055,30,Vijayanagara,TRUE,"BTP016 - 5th Main Road, RPC Layout",NULL,2024-04-01 18:12:33.127604+00,FKN00GL0204,SCOOTER,approved,2024-04-15 23:10:59.867+00
FKID000213,12.9915709,77.5885685,"Palace Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0205,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-27 21:35:46+00,NULL,2023-11-27 21:38:36.124451+00,FKDEV00040,FKUSR00040,11,High ground,TRUE,BTP032 - Windsor Circle,NULL,NULL,FKN00GL0205,SCOOTER,rejected,2023-11-30 05:37:12.451+00
FKID000214,13.024264,77.5940188,"10th Main Road, P&T Colony, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",FKN00GL0206,CAR,NULL,"[""WRONG PARKING""]",[112],2023-12-21 04:58:46+00,NULL,2023-12-21 05:48:01.792506+00,FKDEV00090,FKUSR00090,21,R.T. Nagar,TRUE,No Junction,NULL,NULL,FKN00GL0206,CAR,rejected,2023-12-21 20:25:07.492+00
FKID000215,12.981883,77.6126882,"Gangadhara Chetty Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0207,CAR,NULL,"[""NO PARKING""]",[113],2023-11-25 06:30:46+00,NULL,2023-11-25 06:48:11.368783+00,FKDEV00041,FKUSR00041,16,Shivajinagar,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000216,12.9033026,77.625017,"Kodichikkanahalli Main Road, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0208,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2024-03-14 23:25:46+00,NULL,2024-03-14 23:32:50.616238+00,FKDEV00065,FKUSR00065,9,Madiwala,TRUE,No Junction,NULL,2024-04-01 18:14:30.976655+00,FKN00GL0208,SCOOTER,approved,2024-04-14 01:56:42.025+00
FKID000217,12.9958179,77.6135711,"Coles Road, Silver Enclave, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",FKN00GL0209,SCOOTER,NULL,"[""NO PARKING""]",[113],2024-03-13 07:59:46+00,NULL,2024-03-14 23:32:58.631468+00,FKDEV00091,FKUSR00091,14,Pulikeshinagar(F.Town),TRUE,No Junction,NULL,2024-04-01 18:14:30.993495+00,FKN00GL0209,SCOOTER,approved,2024-04-07 04:32:59.747+00
FKID000218,12.9365967,77.60168,"Dairy Circle, Dairy Circle Flyover, S.G Palya, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560029, India",FKN00GL0210,MOTOR CYCLE,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[107,112,116]",2023-11-29 01:43:46+00,NULL,2023-11-29 08:31:59.749359+00,FKDEV00092,FKUSR00092,31,Mico Layout,TRUE,BTP126 - Dairy Circle,NULL,NULL,FKN00GL0210,MOTOR CYCLE,approved,2023-11-30 05:42:24.417+00
FKID000219,12.9958018,77.6134688,"Coles Road, Silver Enclave, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",FKN00GL0211,SCOOTER,NULL,"[""NO PARKING""]",[113],2024-03-13 07:59:46+00,NULL,2024-03-14 23:32:59.8771+00,FKDEV00091,FKUSR00091,14,Pulikeshinagar(F.Town),TRUE,No Junction,NULL,2024-04-01 18:14:31.006464+00,FKN00GL0211,SCOOTER,approved,2024-04-07 04:33:00.318+00
FKID000220,12.9958018,77.6134688,"Coles Road, Silver Enclave, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",FKN00GL0212,MOTOR CYCLE,NULL,"[""NO PARKING""]",[113],2024-03-13 07:59:46+00,NULL,2024-03-14 23:32:59.255206+00,FKDEV00091,FKUSR00091,14,Pulikeshinagar(F.Town),TRUE,No Junction,NULL,2024-04-01 18:14:30.997956+00,FKN00GL0212,MOTOR CYCLE,approved,2024-04-07 04:33:03.784+00
FKID000221,12.9958633,77.6134104,"Coles Road, Silver Enclave, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",FKN00GL0213,SCOOTER,NULL,"[""NO PARKING""]",[113],2024-03-13 07:59:46+00,NULL,2024-03-14 23:33:00.72265+00,FKDEV00091,FKUSR00091,14,Pulikeshinagar(F.Town),TRUE,No Junction,NULL,2024-04-01 18:14:31.010889+00,FKN00GL0213,SCOOTER,approved,2024-04-07 04:38:12.916+00
FKID000222,13.008197,77.6941249,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL0214,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-30 18:58:46+00,NULL,2023-11-30 19:44:06.688519+00,FKDEV00008,FKUSR00093,15,K.R. Pura,TRUE,No Junction,NULL,NULL,FKN00GL0214,SCOOTER,approved,2023-11-30 20:02:58.878+00
FKID000223,12.9762399,77.5747242,"Major T Ramachandrappa Road, Elite Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0215,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-30 19:36:46+00,NULL,2023-11-30 19:44:56.12806+00,FKDEV00093,FKUSR00094,3,Upparpet,TRUE,BTP045 - Danvanthri Road Junction,NULL,NULL,FKN00GL0215,MAXI-CAB,approved,2023-11-30 20:02:55.924+00
FKID000224,13.0081917,77.6944862,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL0216,CAR,NULL,"[""NO PARKING""]",[113],2023-11-30 18:58:46+00,NULL,2023-11-30 19:43:49.675506+00,FKDEV00008,FKUSR00093,15,K.R. Pura,TRUE,No Junction,NULL,NULL,FKN00GL0216,VAN,approved,2023-11-30 20:03:04.435+00
FKID000225,12.9649232,77.5386645,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL0217,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-25 07:17:46+00,NULL,2023-11-25 07:46:04.677072+00,FKDEV00094,FKUSR00095,30,Vijayanagara,FALSE,"BTP016 - 5th Main Road, RPC Layout",NULL,NULL,NULL,NULL,NULL,NULL
FKID000226,12.9775783,77.5700929,"Railway Station Road, Majestic Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL0218,PASSENGER AUTO,NULL,"[""NO PARKING"",""DEFECTIVE NUMBER PLATE""]","[113,116]",2023-11-30 19:17:46+00,NULL,2023-11-30 19:58:16.697427+00,FKDEV00095,FKUSR00096,27,Chamarajpet,TRUE,BTP048 - Shanthala Junction,NULL,NULL,FKN00GL0218,PASSENGER AUTO,rejected,2023-11-30 20:05:47.161+00
FKID000227,12.9033026,77.625017,"Kodichikkanahalli Main Road, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0219,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2024-03-14 23:25:46+00,NULL,2024-03-14 23:33:40.578975+00,FKDEV00065,FKUSR00065,9,Madiwala,TRUE,No Junction,NULL,2024-04-01 18:15:31.610806+00,FKN00GL0219,MOTOR CYCLE,approved,2024-04-14 02:02:31.863+00
FKID000228,12.9021143,77.6280012,"Begur Main Road, Vivekananda Nagar, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0220,MOTOR CYCLE,NULL,"[""NO PARKING"",""DEFECTIVE NUMBER PLATE""]","[113,116]",2024-03-14 23:28:46+00,NULL,2024-03-14 23:34:10.083246+00,FKDEV00065,FKUSR00065,9,Madiwala,TRUE,No Junction,NULL,2024-04-01 18:16:30.763539+00,FKN00GL0220,MOTOR CYCLE,approved,2024-04-14 02:03:11.37+00
FKID000229,12.9397242,77.6944134,"Yemalur Road, LGCL United Towers, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0221,CAR,NULL,"[""NO PARKING""]",[113],2023-11-30 05:39:46+00,NULL,2023-11-30 09:42:30.68598+00,FKDEV00096,FKUSR00097,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0221,CAR,rejected,2023-11-30 20:08:22.355+00
FKID000230,12.9395772,77.6943219,"Yemalur Road, LGCL United Towers, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0222,CAR,NULL,"[""NO PARKING""]",[113],2023-11-30 05:40:46+00,NULL,2023-11-30 09:42:32.37149+00,FKDEV00096,FKUSR00097,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0222,CAR,approved,2023-11-30 20:08:23.83+00
FKID000231,12.9623855,77.5901093,"Mission Road, M Subbaiah Circle, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL0223,CAR,NULL,"[""NO PARKING""]",[113],2024-03-22 22:34:46+00,NULL,2024-03-22 22:38:04.508533+00,FKDEV00097,FKUSR00098,12,Halasuru Gate,TRUE,BTP064 - Devanga Hostel Junction,NULL,2024-04-09 19:48:10.976371+00,NULL,NULL,NULL,NULL
FKID000232,12.9753722,77.5758208,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0224,PASSENGER AUTO,NULL,"[""WRONG PARKING""]",[112],2023-11-30 05:50:46+00,NULL,2023-11-30 07:05:23.3602+00,FKDEV00093,FKUSR00094,3,Upparpet,TRUE,BTP040 - Elite Junction,NULL,NULL,FKN00GL0224,PASSENGER AUTO,rejected,2023-11-30 20:09:17.893+00
FKID000233,12.9808277,77.5771605,"Seshadri Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0225,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-30 05:54:46+00,NULL,2023-11-30 06:59:17.710329+00,FKDEV00098,FKUSR00099,11,High ground,TRUE,BTP058 - Subbanna Junction,NULL,NULL,FKN00GL0225,CAR,rejected,2023-11-30 20:09:44.206+00
FKID000234,12.9809296,77.5769206,"Dr MH Ambarish Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0226,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-30 05:54:46+00,NULL,2023-11-30 06:58:58.192476+00,FKDEV00098,FKUSR00099,11,High ground,TRUE,BTP058 - Subbanna Junction,NULL,NULL,FKN00GL0226,CAR,rejected,2023-11-30 20:09:49.043+00
FKID000235,12.9807484,77.5775054,"Seshadri Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0227,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-30 05:51:46+00,NULL,2023-11-30 06:58:41.396222+00,FKDEV00098,FKUSR00099,11,High ground,TRUE,BTP058 - Subbanna Junction,NULL,NULL,FKN00GL0227,CAR,rejected,2023-11-30 20:09:51.261+00
FKID000236,12.9805763,77.577835,"Anand Rao Flyover, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0228,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-30 05:51:46+00,NULL,2023-11-30 06:58:22.426188+00,FKDEV00098,FKUSR00099,3,Upparpet,TRUE,BTP058 - Subbanna Junction,NULL,NULL,FKN00GL0228,CAR,rejected,2023-11-30 20:09:57.561+00
FKID000237,12.9807093,77.5778053,"Seshadri Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0229,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-30 05:50:46+00,NULL,2023-11-30 06:58:03.395665+00,FKDEV00098,FKUSR00099,11,High ground,TRUE,BTP058 - Subbanna Junction,NULL,NULL,FKN00GL0229,CAR,rejected,2023-11-30 20:10:02.214+00
